client_id,created_at,departureDate,departureTime,destination,destination_coordinates_lat,destination_coordinates_lng,pickup,pickup_coordinates_lat,pickup_coordinates_lng,returnDate,state,timestamp,trip_id,departure_datetime,departure_hour,departure_minute,departure_time_minutes,departure_day,departure_month,departure_dayofweek,direction
xTCrmHjdpXrPbC9a5b0HPM4Tpx1a,2026-01-05T13:36:35.175775+07:00,05/01/2026,08:15,Ha Long - Bai Chay Station,20.79396003696826,107.38213161447572,Hanoi - Giap Bat Station,20.88953937585778,105.79515095780502,,Completed,1767594995175,,2026-01-05 08:15:00,8,15,495,5,1,0,Hanoi_to_QuangNinh
ttXXYWpgSh7W4SCshJBg2ZS4zfNZ,2025-12-06T19:12:30.577411+07:00,06/12/2025,17:30,Uong Bi Bus Station,20.95358215809208,106.41971021429002,Hanoi - Long Bien Station,21.26079119646529,105.78477563768674,,Completed,1765023150577,,2025-12-06 17:30:00,17,30,1050,6,12,5,Hanoi_to_QuangNinh
Pdi5jJiP16T06whJmu45WZsbkqxk,2025-12-07T22:17:27.980951+07:00,07/12/2025,07:45,Van Don Ferry Terminal,20.84847120026588,106.9380063685034,Hanoi - Gia Lam Station,20.98478620102737,105.70664972121294,,Completed,1765120647980,,2025-12-07 07:45:00,7,45,465,7,12,6,Hanoi_to_QuangNinh
TyfTGXUhgtNPrNfUztzQdtau3NA3,2025-10-09T03:34:04.565575+07:00,09/10/2025,07:00,Uong Bi Bus Station,21.14369706394076,106.69249532203249,Hanoi - Long Bien Station,20.75687859900401,105.6185311245455,,Completed,1759955644565,,2025-10-09 07:00:00,7,0,420,9,10,3,Hanoi_to_QuangNinh
faproDvtmWzSuFffYk31j3jG3TUC,2025-11-13T11:47:50.520428+07:00,13/11/2025,18:30,Uong Bi Bus Station,21.04512713442987,106.86424036250052,Hanoi - Giap Bat Station,21.09675785153476,105.9153222405966,,Completed,1763009270520,,2025-11-13 18:30:00,18,30,1110,13,11,3,Hanoi_to_QuangNinh
tGwqdgKg7Q57HrvfugwkSmbtVm2s,2025-12-21T02:23:09.736943+07:00,21/12/2025,07:30,Mong Cai Bus Station,21.0735879430732,106.43460740572594,Hanoi - Yen Nghia Station,21.25567557629314,105.58818401704484,,Completed,1766258589736,,2025-12-21 07:30:00,7,30,450,21,12,6,Hanoi_to_QuangNinh
kypn0whS0WwRx72y51XmF5NyTMFf,2026-01-02T05:36:52.507739+07:00,02/01/2026,12:45,Mong Cai Bus Station,20.83891904800328,107.33556993683302,Hanoi - Luong Yen Station,21.20699323443232,105.5607837854988,,Completed,1767307012507,,2026-01-02 12:45:00,12,45,765,2,1,4,Hanoi_to_QuangNinh
YQkbfFRCAcamFeuqMLRLmNizXbTs,2025-10-29T19:29:17.785355+07:00,29/10/2025,19:00,Uong Bi Bus Station,21.06306590205974,107.02092298114228,Hanoi - Giap Bat Station,20.9999663576275,106.00493249682772,,Completed,1761740957785,,2025-10-29 19:00:00,19,0,1140,29,10,2,Hanoi_to_QuangNinh
Hcfa3XAXwKcX9FyeDQRsrdntpsbY,2025-10-21T04:08:11.991055+07:00,21/10/2025,13:15,Ha Long - Tuan Chau Port,20.70723931334704,107.48066463069466,Hanoi - Long Bien Station,20.78135817184343,105.57752500838436,,Completed,1760994491991,,2025-10-21 13:15:00,13,15,795,21,10,1,Hanoi_to_QuangNinh
mKs89r1TUyZbAgjf7T4YhJG1KmQY,2025-11-02T18:58:30.491139+07:00,02/11/2025,13:00,Van Don Ferry Terminal,20.66846088915794,106.68609035981792,Hanoi - Giap Bat Station,21.00194193104293,105.53272060772528,,Completed,1762084710491,,2025-11-02 13:00:00,13,0,780,2,11,6,Hanoi_to_QuangNinh
fyfwdwDN9U7JNaWwncvaCMdumReX,2025-12-19T23:46:13.819619+07:00,19/12/2025,15:15,Van Don Ferry Terminal,20.64896739189444,106.74105428214772,Hanoi - Giap Bat Station,20.7885310757741,105.58656112412451,,Completed,1766162773819,,2025-12-19 15:15:00,15,15,915,19,12,4,Hanoi_to_QuangNinh
U4ajvWUuKSJzedT48ErwLq285r7h,2025-12-06T00:40:52.164662+07:00,06/12/2025,11:00,Ha Long - Bai Chay Station,21.15483363738299,107.03130764526516,Hanoi - Long Bien Station,20.98951783972135,105.99488627941244,,Completed,1764956452164,,2025-12-06 11:00:00,11,0,660,6,12,5,Hanoi_to_QuangNinh
4jK83WofNSmxFJTHf88uuwLaSQ3y,2025-12-21T20:17:16.718841+07:00,21/12/2025,11:30,Mong Cai Bus Station,20.78468877025258,106.5519556781806,Hanoi - Gia Lam Station,20.92316812056694,105.7732135763023,,Completed,1766323036718,,2025-12-21 11:30:00,11,30,690,21,12,6,Hanoi_to_QuangNinh
uP05Soc66vCLPh7Kxvpa5uERGgkW,2025-11-03T08:00:12.433478+07:00,03/11/2025,10:00,Ha Long - Bai Chay Station,21.02267575112271,106.7005113784473,Hanoi - My Dinh Bus Station,21.07224772091774,105.91734153161072,,Completed,1762131612433,,2025-11-03 10:00:00,10,0,600,3,11,0,Hanoi_to_QuangNinh
wzbQ6vtWL2GQaJpXskbPqmV9kkav,2025-12-08T04:39:47.120895+07:00,08/12/2025,06:30,Ha Long - Tuan Chau Port,20.63605284778007,106.5145696837108,Hanoi - Giap Bat Station,21.05782424249562,105.67281563175672,,Completed,1765143587120,,2025-12-08 06:30:00,6,30,390,8,12,0,Hanoi_to_QuangNinh
D0BoGe0DNz2pKhNQCZeCNCVjigev,2025-11-20T17:00:28.508119+07:00,20/11/2025,22:15,Ha Long - Tuan Chau Port,21.00699037643199,107.1764909829278,Hanoi - Giap Bat Station,21.17563505599867,105.91101093900188,,Completed,1763632828508,,2025-11-20 22:15:00,22,15,1335,20,11,3,Hanoi_to_QuangNinh
ppG9UhBtbg3XWSk8WDdbQ3XGbhc1,2025-10-23T15:18:15.795183+07:00,23/10/2025,13:00,Cam Pha Bus Station,20.67212221979126,106.48847298761665,Hanoi - Luong Yen Station,21.20746869398877,106.01981518958324,,Completed,1761207495795,,2025-10-23 13:00:00,13,0,780,23,10,3,Hanoi_to_QuangNinh
rhE8C7SLSqHkiThjZXsL202yuyJ0,2025-12-25T12:12:37.273476+07:00,25/12/2025,23:45,Mong Cai Bus Station,21.19791677103698,107.19817921908115,Hanoi - Luong Yen Station,20.82827139617632,105.59713516711813,,Completed,1766639557273,,2025-12-25 23:45:00,23,45,1425,25,12,3,Hanoi_to_QuangNinh
MCork7ecnXRx9wqhFHAB0njp1hct,2025-10-17T22:34:27.036479+07:00,17/10/2025,12:45,Cam Pha Bus Station,21.18127241874711,106.87538750873192,Hanoi - Yen Nghia Station,20.94120385858065,105.6897936935666,,Completed,1760715267036,,2025-10-17 12:45:00,12,45,765,17,10,4,Hanoi_to_QuangNinh
hqbg3LdiNZBkFGHPbHfpYrj7rGcR,2025-11-08T18:38:14.566312+07:00,08/11/2025,09:45,Ha Long - Tuan Chau Port,21.02549538515781,106.53258335272942,Hanoi - Luong Yen Station,20.98370835944812,105.7165029816293,,Completed,1762601894566,,2025-11-08 09:45:00,9,45,585,8,11,5,Hanoi_to_QuangNinh
FdtdN44LRQthPZLk6dxdf5ZwPVry,2025-11-09T11:01:20.022250+07:00,09/11/2025,12:15,Cam Pha Bus Station,20.98768565561529,106.65532290440356,Hanoi - Long Bien Station,21.02638156813948,105.54149478313516,,Completed,1762660880022,,2025-11-09 12:15:00,12,15,735,9,11,6,Hanoi_to_QuangNinh
cb2Kj2LnBt5q1MAjx8wJwxVKrKBy,2025-12-25T16:06:54.044545+07:00,25/12/2025,15:15,Uong Bi Bus Station,21.18257461985171,106.64196864092638,Hanoi - Gia Lam Station,20.96587065799433,105.9450236069106,,Completed,1766653614044,,2025-12-25 15:15:00,15,15,915,25,12,3,Hanoi_to_QuangNinh
kypn0whS0WwRx72y51XmF5NyTMFf,2025-10-23T08:50:46.882007+07:00,23/10/2025,06:00,Mong Cai Bus Station,20.78325677933439,107.19634951673058,Hanoi - Giap Bat Station,20.85539290951636,105.8735208252658,,Completed,1761184246882,,2025-10-23 06:00:00,6,0,360,23,10,3,Hanoi_to_QuangNinh
tPREfq9FTQvBhTfeeaNu71mjsbsn,2025-11-30T04:12:39.180397+07:00,30/11/2025,23:45,Ha Long - Bai Chay Station,21.11535871041103,106.43919508759213,Hanoi - Yen Nghia Station,21.0651917755367,105.96194993404076,,Completed,1764450759180,,2025-11-30 23:45:00,23,45,1425,30,11,6,Hanoi_to_QuangNinh
H7TRH1QWgxgKGA1m3R8w1Xeyznzn,2025-10-12T08:55:28.544567+07:00,12/10/2025,10:30,Ha Long - Bai Chay Station,20.96429100376518,106.92945554406724,Hanoi - Luong Yen Station,21.00454836599165,106.06518784340308,,Completed,1760234128544,,2025-10-12 10:30:00,10,30,630,12,10,6,Hanoi_to_QuangNinh
dtTEqgF0GBAWvK83TnBCfW0HSx8K,2026-01-05T11:47:01.421431+07:00,05/01/2026,08:15,Ha Long - Tuan Chau Port,21.11646337297276,106.54572320425666,Hanoi - My Dinh Bus Station,20.75161692304395,106.03398837425782,,Completed,1767588421421,,2026-01-05 08:15:00,8,15,495,5,1,0,Hanoi_to_QuangNinh
vTvabUEL6K8AMi4TmXJtX3mB2LuZ,2025-10-14T05:01:13.498273+07:00,14/10/2025,11:45,Uong Bi Bus Station,21.0318260790298,106.64119597162768,Hanoi - Long Bien Station,21.23567375004392,105.7641125958086,,Completed,1760392873498,,2025-10-14 11:45:00,11,45,705,14,10,1,Hanoi_to_QuangNinh
QJcT3TWLhUQcrm0ATPHCUvvGhLbF,2025-11-18T19:20:14.855941+07:00,18/11/2025,10:45,Ha Long - Bai Chay Station,20.84624380502609,107.47729099452488,Hanoi - Luong Yen Station,20.85158976746105,105.59574826803808,,Completed,1763468414855,,2025-11-18 10:45:00,10,45,645,18,11,1,Hanoi_to_QuangNinh
VH6pRA9NppXvWx9rHtXbsdqfpauG,2025-11-20T08:48:35.097409+07:00,20/11/2025,14:45,Ha Long - Bai Chay Station,21.19860405188187,106.56939364681044,Hanoi - My Dinh Bus Station,21.05016369404596,105.90048931437332,,Completed,1763603315097,,2025-11-20 14:45:00,14,45,885,20,11,3,Hanoi_to_QuangNinh
rY8v3ctuvhnoZrGfnTdURJHxCh3f,2025-12-18T12:10:37.926298+07:00,18/12/2025,11:15,Cam Pha Bus Station,20.870380751958,106.6464890016346,Hanoi - Long Bien Station,21.00810440075701,105.62261224479576,,Completed,1766034637926,,2025-12-18 11:15:00,11,15,675,18,12,3,Hanoi_to_QuangNinh
UJbLjQfvB17u2prvZCaD7sHkjotm,2025-12-10T01:13:23.344514+07:00,10/12/2025,10:15,Mong Cai Bus Station,21.12407483133508,106.93119060086072,Hanoi - Luong Yen Station,21.05007563537836,105.59740893465816,,Completed,1765304003344,,2025-12-10 10:15:00,10,15,615,10,12,2,Hanoi_to_QuangNinh
807kLxjBMWkKLB7Hit7ws0A4ZEZV,2025-12-12T00:21:57.174100+07:00,12/12/2025,15:15,Mong Cai Bus Station,21.08126975218991,106.75847285353626,Hanoi - Yen Nghia Station,21.22113959965347,105.7472883614798,,Completed,1765473717174,,2025-12-12 15:15:00,15,15,915,12,12,4,Hanoi_to_QuangNinh
jv0G8cwb5E8GVbRYFFAMBRiRCD5V,2025-12-30T09:00:31.969796+07:00,30/12/2025,14:00,Ha Long - Bai Chay Station,21.01608343405272,107.31027079909438,Hanoi - Gia Lam Station,21.08048868723778,105.96566117369028,,Completed,1767060031969,,2025-12-30 14:00:00,14,0,840,30,12,1,Hanoi_to_QuangNinh
4QwKmJX3Bhuy1DFScZecEJ8dYvJS,2026-01-04T23:35:30.919828+07:00,04/01/2026,21:15,Ha Long - Tuan Chau Port,21.07280951187262,107.28538757324807,Hanoi - Long Bien Station,21.14293714183433,105.73928864233824,,Completed,1767544530919,,2026-01-04 21:15:00,21,15,1275,4,1,6,Hanoi_to_QuangNinh
yntyJdTX4HWT46eSKkrTQXKm0HTU,2025-12-09T15:43:06.827934+07:00,09/12/2025,10:00,Uong Bi Bus Station,20.67577633015123,106.71002024657182,Hanoi - Long Bien Station,20.98155979273373,105.5403018665758,,Completed,1765269786827,,2025-12-09 10:00:00,10,0,600,9,12,1,Hanoi_to_QuangNinh
nHZPMGctigBfiwzUSvtN3syFfQcz,2025-11-13T05:37:12.047338+07:00,13/11/2025,06:15,Mong Cai Bus Station,20.99507427603379,106.43474611344604,Hanoi - Yen Nghia Station,20.92931088631229,105.50016524696628,,Completed,1762987032047,,2025-11-13 06:15:00,6,15,375,13,11,3,Hanoi_to_QuangNinh
ajQAcjdaq89Z52RmoaY6y66BGRPM,2025-12-12T22:39:27.599254+07:00,12/12/2025,08:30,Van Don Ferry Terminal,20.74175613822159,107.34171895577046,Hanoi - Yen Nghia Station,20.76578504399378,105.86169895691516,,Completed,1765553967599,,2025-12-12 08:30:00,8,30,510,12,12,4,Hanoi_to_QuangNinh
VSxrebbCT49yfFQqQbxDtZXBUnbZ,2025-11-13T20:20:40.040415+07:00,13/11/2025,10:15,Ha Long - Tuan Chau Port,20.72628814418755,107.10084050068528,Hanoi - Giap Bat Station,21.00645072870054,105.61894456350512,,Completed,1763040040040,,2025-11-13 10:15:00,10,15,615,13,11,3,Hanoi_to_QuangNinh
EUZqzUcC38ndZ4rkUXyz9CBfrTwj,2025-11-13T12:14:08.879753+07:00,13/11/2025,21:30,Uong Bi Bus Station,20.68085592118154,106.75947710923472,Hanoi - Luong Yen Station,20.93862789478052,105.91479242441012,,Completed,1763010848879,,2025-11-13 21:30:00,21,30,1290,13,11,3,Hanoi_to_QuangNinh
82sJ3NvpVMVzdUd3dmdNFba5Z6Pp,2025-11-16T14:06:52.759693+07:00,16/11/2025,04:15,Van Don Ferry Terminal,20.90828202121517,107.3143519072744,Hanoi - Gia Lam Station,21.22602901119149,105.65763610828024,,Completed,1763276812759,,2025-11-16 04:15:00,4,15,255,16,11,6,Hanoi_to_QuangNinh
4cuXkyqQCY4unwhuhvdDrsX6ZNkS,2025-12-13T15:05:42.594111+07:00,13/12/2025,19:30,Van Don Ferry Terminal,21.19476596478632,107.30599726758912,Hanoi - My Dinh Bus Station,21.15453112435236,105.73199957193891,,Completed,1765613142594,,2025-12-13 19:30:00,19,30,1170,13,12,5,Hanoi_to_QuangNinh
empgF78PyNHzFYwuqvLHMPsdN8dB,2025-11-25T08:02:49.103644+07:00,25/11/2025,14:30,Van Don Ferry Terminal,21.13513922374517,107.13230265929997,Hanoi - Gia Lam Station,21.22535320949423,105.53130215005577,,Completed,1764032569103,,2025-11-25 14:30:00,14,30,870,25,11,1,Hanoi_to_QuangNinh
8NcrTC3NJAEnFeL4JqDP0WfXCWjC,2025-12-05T17:22:18.598778+07:00,05/12/2025,16:00,Mong Cai Bus Station,20.77088383537279,106.68438494447103,Hanoi - Giap Bat Station,20.97967725548677,105.63362549516944,,Completed,1764930138598,,2025-12-05 16:00:00,16,0,960,5,12,4,Hanoi_to_QuangNinh
d1GvQZzEc7rFn0qSWd5q6oVQy3pj,2025-11-12T22:50:42.448191+07:00,12/11/2025,07:00,Uong Bi Bus Station,20.78888446538744,107.38454629302844,Hanoi - Giap Bat Station,21.18574371137582,105.86785140041113,,Completed,1762962642448,,2025-11-12 07:00:00,7,0,420,12,11,2,Hanoi_to_QuangNinh
5iEy78NNhD4Jhu6GicHZm6HJ3o67,2025-11-13T21:47:58.019813+07:00,13/11/2025,04:45,Mong Cai Bus Station,20.99960293856805,107.17855416623276,Hanoi - My Dinh Bus Station,20.94724893771527,105.85485039785442,,Completed,1763045278019,,2025-11-13 04:45:00,4,45,285,13,11,3,Hanoi_to_QuangNinh
nHZPMGctigBfiwzUSvtN3syFfQcz,2025-12-31T00:51:21.909671+07:00,31/12/2025,04:45,Cam Pha Bus Station,20.71823604335681,107.04756007201053,Hanoi - Giap Bat Station,21.2914529636462,105.98999484471427,,Completed,1767117081909,,2025-12-31 04:45:00,4,45,285,31,12,2,Hanoi_to_QuangNinh
ttXXYWpgSh7W4SCshJBg2ZS4zfNZ,2025-11-11T12:18:16.244011+07:00,11/11/2025,22:30,Uong Bi Bus Station,20.60791307753266,107.29895014396476,Hanoi - Yen Nghia Station,20.87702374052255,105.8024367570758,,Completed,1762838296244,,2025-11-11 22:30:00,22,30,1350,11,11,1,Hanoi_to_QuangNinh
fBXQQaXaKuzwDDHGBm5eWQChAzv1,2025-10-08T15:09:34.325027+07:00,08/10/2025,19:15,Mong Cai Bus Station,21.09292497598005,106.90401260256682,Hanoi - Gia Lam Station,20.76615723174375,105.8431182208122,,Completed,1759910974325,,2025-10-08 19:15:00,19,15,1155,8,10,2,Hanoi_to_QuangNinh
8BkP55voVnCbakj2stLiGFKxaXmS,2025-11-01T13:45:11.736088+07:00,01/11/2025,05:45,Uong Bi Bus Station,20.6348934001054,106.65443646644697,Hanoi - Giap Bat Station,21.25850957279086,105.66378116730355,,Completed,1761979511736,,2025-11-01 05:45:00,5,45,345,1,11,5,Hanoi_to_QuangNinh
gEsT8hZGNy5cKe9AFAeok4Fq1NRH,2025-11-09T18:29:16.324214+07:00,09/11/2025,06:15,Mong Cai Bus Station,20.69029172481734,107.17196600146328,Hanoi - Yen Nghia Station,20.92259550113767,106.03633485935852,,Completed,1762687756324,,2025-11-09 06:15:00,6,15,375,9,11,6,Hanoi_to_QuangNinh
nfrbbBmwXucXGu0h9u5r4tzkjPdY,2025-11-03T07:16:39.239267+07:00,03/11/2025,10:45,Uong Bi Bus Station,20.93102408820176,106.46565184486766,Hanoi - Giap Bat Station,20.93436442319,105.70700694683282,,Completed,1762128999239,,2025-11-03 10:45:00,10,45,645,3,11,0,Hanoi_to_QuangNinh
jpWhWtXZMEm62MzS6jj6arGpPBfR,2026-01-05T00:12:59.844438+07:00,05/01/2026,10:30,Van Don Ferry Terminal,20.65987941095658,106.63844613894628,Hanoi - My Dinh Bus Station,20.84557036697543,105.98392101848788,,Completed,1767546779844,,2026-01-05 10:30:00,10,30,630,5,1,0,Hanoi_to_QuangNinh
TuuJLXGWK8EbsXgbey1Yt2KcBZmu,2025-10-15T12:54:46.994793+07:00,15/10/2025,11:30,Mong Cai Bus Station,20.87881400525413,107.28353479558729,Hanoi - Gia Lam Station,20.7196752349022,105.98032744627687,,Completed,1760507686994,,2025-10-15 11:30:00,11,30,690,15,10,2,Hanoi_to_QuangNinh
98xt5hbWMN2fQ6v9Yz1Yc42oaPKe,2025-11-01T04:03:08.885877+07:00,01/11/2025,16:00,Ha Long - Bai Chay Station,20.96693922983902,106.67666828844962,Hanoi - Yen Nghia Station,20.95664112166534,105.87079450826208,,Completed,1761944588885,,2025-11-01 16:00:00,16,0,960,1,11,5,Hanoi_to_QuangNinh
sgj32J9fbvCsiJGv5obrGMGNjYbD,2025-11-29T17:12:48.540572+07:00,29/11/2025,23:45,Mong Cai Bus Station,20.75462799236412,107.46312359291852,Hanoi - Gia Lam Station,21.06722134260465,105.67518834869476,,Completed,1764411168540,,2025-11-29 23:45:00,23,45,1425,29,11,5,Hanoi_to_QuangNinh
VCyot1NL8UUkUYJaNyrA5psgdY20,2025-12-03T21:43:13.715354+07:00,03/12/2025,17:00,Uong Bi Bus Station,20.64794138727995,106.81376182808884,Hanoi - My Dinh Bus Station,21.22039617310501,105.84500886919491,,Completed,1764772993715,,2025-12-03 17:00:00,17,0,1020,3,12,2,Hanoi_to_QuangNinh
VCyot1NL8UUkUYJaNyrA5psgdY20,2025-11-29T07:52:06.260702+07:00,29/11/2025,04:30,Cam Pha Bus Station,20.9230123816071,106.66032211602672,Hanoi - Luong Yen Station,20.91396599673125,105.64703805989068,,Completed,1764377526260,,2025-11-29 04:30:00,4,30,270,29,11,5,Hanoi_to_QuangNinh
Dvax2KT5TPE5f0eTd2aTPLrPHdvg,2025-12-11T19:42:53.108137+07:00,11/12/2025,14:00,Ha Long - Bai Chay Station,20.95345998939218,107.28534729643704,Hanoi - Long Bien Station,21.26668656686547,106.00757456236022,,Completed,1765456973108,,2025-12-11 14:00:00,14,0,840,11,12,3,Hanoi_to_QuangNinh
B6wUkk1DH0XdSaV96wSAPPDEQMDw,2025-12-03T10:28:27.683739+07:00,03/12/2025,05:45,Cam Pha Bus Station,21.18572911369511,107.24488155634523,Hanoi - Gia Lam Station,20.71986253490612,105.86059735081793,,Completed,1764732507683,,2025-12-03 05:45:00,5,45,345,3,12,2,Hanoi_to_QuangNinh
BBMzi2JL5A5hBFr92dqKqjSVMhjK,2025-12-08T01:05:08.151733+07:00,08/12/2025,16:15,Van Don Ferry Terminal,21.13989176505534,106.77390247647064,Hanoi - Luong Yen Station,20.92127203171639,106.09589176386628,,Completed,1765130708151,,2025-12-08 16:15:00,16,15,975,8,12,0,Hanoi_to_QuangNinh
4jK83WofNSmxFJTHf88uuwLaSQ3y,2025-10-27T12:41:53.187755+07:00,27/10/2025,04:00,Ha Long - Tuan Chau Port,21.13015000136067,107.29284242906655,Hanoi - Gia Lam Station,20.77184736865574,105.54332765101476,,Completed,1761543713187,,2025-10-27 04:00:00,4,0,240,27,10,0,Hanoi_to_QuangNinh
Ti4xbVPoD3c6Exxstiuk05VgqF5i,2025-10-14T23:14:50.953972+07:00,14/10/2025,06:30,Van Don Ferry Terminal,20.68605119671962,107.25322855881356,Hanoi - Giap Bat Station,20.82781109771835,106.04706212701667,,Completed,1760458490953,,2025-10-14 06:30:00,6,30,390,14,10,1,Hanoi_to_QuangNinh
3YDywd7BUvXUx029HV0cWo8BkXNm,2025-11-14T06:39:10.186305+07:00,14/11/2025,19:30,Mong Cai Bus Station,20.68527594253874,107.1236759142582,Hanoi - Gia Lam Station,21.14622419817645,105.52591850984672,,Completed,1763077150186,,2025-11-14 19:30:00,19,30,1170,14,11,4,Hanoi_to_QuangNinh
mKs89r1TUyZbAgjf7T4YhJG1KmQY,2026-01-05T08:14:13.722930+07:00,05/01/2026,12:00,Mong Cai Bus Station,20.6874078995805,107.32321565555488,Hanoi - My Dinh Bus Station,20.8820063113386,105.94868626419286,,Completed,1767575653722,,2026-01-05 12:00:00,12,0,720,5,1,0,Hanoi_to_QuangNinh
XVm4R1SUhTVtYFp8nW82x6ZqrNyp,2025-12-24T08:05:40.621858+07:00,24/12/2025,09:45,Ha Long - Tuan Chau Port,20.6215480686344,106.97816643115584,Hanoi - Giap Bat Station,21.23153286294319,106.00592258121104,,Completed,1766538340621,,2025-12-24 09:45:00,9,45,585,24,12,2,Hanoi_to_QuangNinh
EkAVy15vTEjd3E93QssSC94dqrWd,2025-11-05T10:12:58.814785+07:00,05/11/2025,20:15,Van Don Ferry Terminal,20.9449506087472,106.6504694711106,Hanoi - Long Bien Station,21.0856179180632,106.0376195056408,,Completed,1762312378814,,2025-11-05 20:15:00,20,15,1215,5,11,2,Hanoi_to_QuangNinh
empgF78PyNHzFYwuqvLHMPsdN8dB,2025-12-09T17:33:01.429582+07:00,09/12/2025,10:00,Uong Bi Bus Station,20.7855356619633,106.50696027680264,Hanoi - Gia Lam Station,21.15792351542065,105.52331573251244,,Completed,1765276381429,,2025-12-09 10:00:00,10,0,600,9,12,1,Hanoi_to_QuangNinh
bHw9s6YHSHRdQsPTPfuAHCyjgYMb,2025-11-30T09:36:22.938341+07:00,30/11/2025,09:00,Van Don Ferry Terminal,20.96104213651708,107.00222543647064,Hanoi - My Dinh Bus Station,20.92089368618105,106.03000605820388,,Completed,1764470182938,,2025-11-30 09:00:00,9,0,540,30,11,6,Hanoi_to_QuangNinh
9o6VQroVqE5r9GoAhBE3SgkSo2os,2025-11-29T22:42:55.936110+07:00,29/11/2025,22:30,Mong Cai Bus Station,20.9564143900559,107.19978204475387,Hanoi - Yen Nghia Station,20.91788502395794,106.01691547300533,,Completed,1764430975936,,2025-11-29 22:30:00,22,30,1350,29,11,5,Hanoi_to_QuangNinh
ivg27bdNU4TACKs7pf2jhZ9NSvhf,2025-11-25T00:06:11.688861+07:00,25/11/2025,09:45,Ha Long - Bai Chay Station,20.78632990547325,106.74774054700306,Hanoi - Gia Lam Station,21.29332273372862,105.63166871554266,,Completed,1764003971688,,2025-11-25 09:45:00,9,45,585,25,11,1,Hanoi_to_QuangNinh
VCyot1NL8UUkUYJaNyrA5psgdY20,2025-10-24T06:56:56.657089+07:00,24/10/2025,17:30,Ha Long - Tuan Chau Port,20.95006716684392,107.4986841574075,Hanoi - Long Bien Station,20.9862890279686,105.5853812219668,,Completed,1761263816657,,2025-10-24 17:30:00,17,30,1050,24,10,4,Hanoi_to_QuangNinh
VSxrebbCT49yfFQqQbxDtZXBUnbZ,2025-11-13T12:11:36.662272+07:00,13/11/2025,08:30,Uong Bi Bus Station,21.19791544928693,106.53450715087126,Hanoi - Giap Bat Station,21.08768101013959,105.54779477332194,,Completed,1763010696662,,2025-11-13 08:30:00,8,30,510,13,11,3,Hanoi_to_QuangNinh
Jfh5Y96KF9cLFT7SxcGQT48Pv2v4,2025-12-26T13:32:17.716100+07:00,26/12/2025,11:45,Cam Pha Bus Station,21.15874609727867,107.20083492271428,Hanoi - Gia Lam Station,21.19004396027897,106.06211483323813,,Completed,1766730737716,,2025-12-26 11:45:00,11,45,705,26,12,4,Hanoi_to_QuangNinh
h03cUfMWjgeHj1j1T3G5PQAF7fsX,2025-10-21T16:33:09.438643+07:00,21/10/2025,11:15,Mong Cai Bus Station,20.78707352476861,106.56678704392728,Hanoi - Luong Yen Station,20.96213818145719,105.9288708213811,,Completed,1761039189438,,2025-10-21 11:15:00,11,15,675,21,10,1,Hanoi_to_QuangNinh
qa7LJVYysqACSeH0mVs5ymBh2mLc,2025-11-23T09:23:42.287942+07:00,23/11/2025,21:00,Uong Bi Bus Station,21.07034318691531,106.55229988957107,Hanoi - Gia Lam Station,21.17413661794127,105.60703340272462,,Completed,1763864622287,,2025-11-23 21:00:00,21,0,1260,23,11,6,Hanoi_to_QuangNinh
XfpQuwEmbCNs9MCsk4De6zsNgwu7,2025-10-25T01:20:15.386291+07:00,25/10/2025,23:15,Mong Cai Bus Station,21.17285577638388,106.57412712055076,Hanoi - Long Bien Station,20.95144803243917,105.84153446542632,,Completed,1761330015386,,2025-10-25 23:15:00,23,15,1395,25,10,5,Hanoi_to_QuangNinh
4MmCs63i3SXrjzyWDt4ArRgDQui6,2025-10-11T02:43:52.010711+07:00,11/10/2025,09:45,Ha Long - Bai Chay Station,20.75944059700792,106.52511528043816,Hanoi - Giap Bat Station,20.94586415567234,105.80044122887188,,Completed,1760125432010,,2025-10-11 09:45:00,9,45,585,11,10,5,Hanoi_to_QuangNinh
17waMb83qXkRY8yq9DMg2EDwZKk4,2025-11-03T19:18:11.422816+07:00,03/11/2025,05:00,Cam Pha Bus Station,20.69201656991236,107.13857430651088,Hanoi - Luong Yen Station,21.20756111896218,105.62929004552294,,Completed,1762172291422,,2025-11-03 05:00:00,5,0,300,3,11,0,Hanoi_to_QuangNinh
kypn0whS0WwRx72y51XmF5NyTMFf,2025-11-18T02:32:04.515439+07:00,18/11/2025,17:30,Cam Pha Bus Station,20.67003185408944,106.75902303052209,Hanoi - My Dinh Bus Station,21.13864368123646,105.90052947725177,,Completed,1763407924515,,2025-11-18 17:30:00,17,30,1050,18,11,1,Hanoi_to_QuangNinh
QGTN3ou53ZTxbzHiDxezYaekH9hK,2025-11-03T13:13:44.731505+07:00,03/11/2025,22:15,Ha Long - Bai Chay Station,21.07524580288496,107.44503598675452,Hanoi - Yen Nghia Station,20.81967071660441,105.77423055684864,,Completed,1762150424731,,2025-11-03 22:15:00,22,15,1335,3,11,0,Hanoi_to_QuangNinh
ununMVykABX9yMwfoGRtgzLpitgH,2025-11-26T22:03:17.135613+07:00,26/11/2025,07:15,Mong Cai Bus Station,20.96544007873278,106.94088553349673,Hanoi - Long Bien Station,21.11837669773137,105.8932865067484,,Completed,1764169397135,,2025-11-26 07:15:00,7,15,435,26,11,2,Hanoi_to_QuangNinh
